COMPUTER_SCIENCE,0
COMPUTER_SCIENCE,0
ELECTRONIC_ENGINEERING,70
COMPUTER_SCIENCE,70
MATHEMATICS,80
COMPUTER_SCIENCE,80
ELECTRONIC_ENGINEERING,60
ENGLISH,10
COMPUTER_SCIENCE,40
